"line","YDHPL","YDHA","PLHA","DF","DPM","SW100","TSW","POM"
"SMR_107",798.343534758416,751.76556475966,48.9674612337711,36.2502384504945,61.2798951220677,19.1579442676743,224.882519470145,9.10606725710024
"SMR_109",809.195444184146,916.068541441669,53.7307673716724,37.2433452617304,61.331990005402,23.2358907870018,219.203819238816,10.2914724928434
"SMR_111",850.43315278502,945.97213226173,51.9256239602015,34.4153281296746,60.0328648275459,22.382857188851,240.012459734052,10.5571825549067
"SMR_113",828.432637972592,1022.54927277931,47.567998025554,34.880363634871,58.9958798686415,21.3702080941879,218.78664804699,9.43129602091583
"SMR_115",752.046313835421,857.102332784518,57.4409655068378,36.1955857159482,60.0790023848669,22.904289763781,249.702604061868,10.5530987378042
"SMR_120",1143.24960521877,1306.07115538018,49.3143759943152,33.9997536042285,58.7897895373016,20.4789919769309,311.599095408933,10.176520778613
"SMR_121",986.351469756977,1098.81124299244,52.1747241027854,34.2795298009555,60.5679240735156,21.6212939408261,286.274456557369,10.8880008941792
"SMR_127",873.289762670822,981.70121726244,46.0183648978983,34.4539775565422,60.712921448997,21.6325734502795,219.34454109252,9.40838981021221
"SMR_128",726.249980552927,906.061300866336,48.1977910221661,35.1800375362955,60.3927651228834,20.5133715290304,200.285466244326,9.86531414532693
"SMR_129",855.560937749437,970.458065197899,47.9573102073168,34.9540383152458,60.0667989779228,19.3797904393398,223.763214788222,9.39357486627248
"SMR_130",890.285459502883,1027.78467992724,50.8583157465115,36.4727139096324,61.1926896474323,20.8642172155673,275.680227492256,9.75934788917658
"SMR_132",929.205484632513,1086.14784001437,50.582800026595,37.0050571013342,61.6076891990767,22.3881736021271,262.891228682091,10.4999546975022
"SMR_133",954.175784939917,1179.01673789054,48.0485181547582,36.3466925944952,62.3684046224482,23.8382419761494,240.94637071994,10.6771887894414
"SMR_134",905.290706893705,1073.99180881687,50.5364924909285,38.0506147241146,62.4750162085245,22.0374137161676,240.259597707488,11.1663188819151
"SMR_135",946.911166045602,1309.86616197455,51.5672587822634,33.7237084936253,59.0065438304164,23.5627978986528,275.853170393979,10.1916013664809
"SMR_136",987.441181879101,1121.671477216,56.6686693507777,33.7177060477337,59.1124462312922,23.3119559028739,343.65765405812,10.4252023108202
"SMR_137",887.61475595457,1027.62541592206,53.8915658491279,33.1835546680173,57.7503474870116,23.8068950500711,276.869776761452,10.3795824155296
"SMR_138",945.066108343768,1115.22743432378,52.3861766098904,34.3419007675889,59.3440530165059,23.9498999934551,288.107689557397,9.11160521457458
"SMR_139",1093.91455424621,1326.61475640237,45.6454583893356,33.3226632572405,57.2670186826034,22.2295677683505,254.791918121559,10.6100959227924
"SMR_140",1097.25206932936,1275.12433292893,49.0079266598475,35.9746267266652,60.5352367910556,24.8883209614647,274.938355072111,10.877165284484
"SMR_141",800.277002082898,961.909769186599,49.5920877431395,33.0896616881418,58.6625798350706,25.4000384667408,210.019176614699,11.0014535980419
"SMR_142",919.435120136067,1072.51419557491,58.252994617475,33.0293805602222,60.4288363973075,23.9123283498373,298.028205356278,11.0161455401447
"SMR_143",834.550580218107,975.602619154976,46.8098475696547,39.6954722110387,62.841426747413,17.6680701555275,254.557291843871,8.05080625861772
"SMR_144",876.739020687267,1104.93161360575,50.3463356290101,38.8171023820508,62.4090437832615,26.0810439276019,245.168137113036,10.6286914135119
"SMR_145",869.578666643284,979.026888283541,50.1357136705202,37.5259404924505,60.7668334667394,27.6484816160542,235.221793535348,11.1426825921183
"SMR_146",894.3618579498,1052.6682090161,53.7788963998086,38.4567878273981,63.445875806098,25.6615582687728,289.27711195065,8.7441185317157
"SMR_147",755.844263680815,948.987487742136,49.9622064489186,39.3120972381378,63.9984910742795,25.4815249724632,215.001197636086,8.51669810411958
"SMR_148",961.736808417458,1058.96966148776,45.0719093242895,34.4417441098332,59.4277280154357,23.1084840926388,224.678981926762,9.89968528918478
"SMR_149",931.289343795166,1175.42077007616,55.898116193974,32.1963506852131,57.8302577943805,26.3145108724802,303.023732624113,11.2829719062824
"SMR_150",852.977083957428,1005.45220632846,54.9401687792304,33.303959595023,59.20928196866,25.1207221200261,259.097020102528,11.0786860606221
"SMR_151",930.161031603064,1175.12398728817,47.6443385266139,33.7681222399065,58.4594012257043,24.6245313170468,244.569769825108,11.3568576962418
"SMR_152",867.296998528706,973.919609263269,50.5731891943685,33.9471426877751,59.7937537508264,24.1108140136565,241.086346555154,10.0057035855126
"SMR_153",763.679833930929,913.563730475442,47.1597010656655,37.7824358234754,62.6918780186046,20.899765283945,196.45560179804,10.3348443357588
"SMR_154",718.448972939194,820.894551932266,51.2428802566616,36.1467318290384,62.3125172080203,19.3727098289153,214.965006031858,9.91362431917512
"SMR_155",793.320736488439,929.193028041562,52.1495771675213,36.0540429959681,62.6706687607456,24.3097962418127,234.573391087488,10.8669350770991
"SMR_156",970.849376969123,1119.01495200752,43.5158781213095,35.6198012161021,61.7754271200583,22.7628099197147,211.505799193766,9.88951167882911
"SMR_157",875.209026444784,990.482688573469,51.0589533890114,35.4265048398646,63.2404140162935,25.2052988802612,251.408593843663,9.59987294526159
"SMR_158",1001.6881674453,1261.24801514644,55.5428115882981,33.0976968746032,59.4613477883508,23.5646288959511,334.967726675744,9.92590302838059
"SMR_159",962.684529462826,1121.12384366377,52.5528876006305,34.6163294020689,59.548800998807,22.1278104847228,268.06537019481,10.6564530425013
"SUG_131",620.715793867029,752.090773181399,42.0054681350555,35.4310399351633,65.6740147646669,19.5769930144262,149.536466220959,5.27685028937154
"SXB_412",NA,NA,NA,NA,NA,NA,NA,NA
"TIO_CANELA_75",865.719526350701,1072.0784355215,66.0348650712525,37.0906105354865,62.7673886689992,16.3386868999187,316.017918764736,11.758288143366
"USA_063",NA,NA,NA,NA,NA,NA,NA,NA
"USA_077",NA,NA,NA,NA,NA,NA,NA,NA
